,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
7736,G21F_7881_V3__3967,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7737,G21F_7881_V3__4046,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7738,G21F_7881_V3__4081,Unassigned,Unassigned,Unassigned,,Overlap (VC_81/VC_859),,,,,,,,,,
7740,G21F_7881_V3__4424,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7741,G21F_7881_V3__456,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7743,G21F_7881_V3__4745,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7744,G21F_7881_V3__4789,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7746,G21F_7881_V3__5186,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7747,G21F_7881_V3__5234,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7748,G21F_7881_V3__5329,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7751,G21F_7881_V3__5451,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7752,G21F_7881_V3__546,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7754,G21F_7881_V3__5472,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7757,G21F_7881_V3__5640,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7758,G21F_7881_V3__5728,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7759,G21F_7881_V3__5877,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7762,G21F_7881_V3__6015,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7764,G21F_7881_V3__6342,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7766,G21F_7881_V3__6825,Unassigned,Unassigned,Unassigned,,Overlap (VC_100/VC_101/VC_104),,,,,,,,,,
7767,G21F_7881_V3__6865,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7771,G21F_7881_V3__7336,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7772,G21F_7881_V3__74,Unassigned,Unassigned,Unassigned,,Overlap (VC_179/VC_231),,,,,,,,,,
7773,G21F_7881_V3__7469,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7777,G21F_7881_V3__7664,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7779,G21F_7881_V3__7828,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7780,G21F_7881_V3__7915,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7781,G21F_7881_V3__7916,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7782,G21F_7881_V3__8255,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7783,G21F_7881_V3__8362,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7786,G21F_7881_V3__8559,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7787,G21F_7881_V3__8574,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7788,G21F_7881_V3__8766,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7789,G21F_7881_V3__8787,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7791,G21F_7881_V3__9231,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7792,G21F_7881_V3__9232,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7795,G21F_7881_V3__9952,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7796,G21F_7946_V4__10009,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7797,G21F_7946_V4__10020,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7798,G21F_7946_V4__10189,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7799,G21F_7946_V4__10234,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7800,G21F_7946_V4__10249,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7801,G21F_7946_V4__10282,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7802,G21F_7946_V4__1133,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7803,G21F_7946_V4__1145,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7804,G21F_7946_V4__131,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7806,G21F_7946_V4__1419,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7807,G21F_7946_V4__143,Unassigned,Unassigned,Unassigned,,Overlap (VC_884/VC_991),,,,,,,,,,
7808,G21F_7946_V4__1722,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7810,G21F_7946_V4__1851,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7814,G21F_7946_V4__212,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7815,G21F_7946_V4__2179,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7816,G21F_7946_V4__2394,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7817,G21F_7946_V4__271,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7818,G21F_7946_V4__2811,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7824,G21F_7946_V4__3709,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7826,G21F_7946_V4__3880,Unassigned,Unassigned,Unassigned,,Overlap (VC_605/VC_607),,,,,,,,,,
7827,G21F_7946_V4__4049,Unassigned,Unassigned,Unassigned,,Overlap (VC_262/VC_277),,,,,,,,,,
7828,G21F_7946_V4__4476,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7829,G21F_7946_V4__4513,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7831,G21F_7946_V4__4553,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7836,G21F_7946_V4__5530,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7837,G21F_7946_V4__5537,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7839,G21F_7946_V4__5620,Unassigned,Unassigned,Unassigned,,Overlap (VC_65/VC_826),,,,,,,,,,
7840,G21F_7946_V4__5712,Unassigned,Unassigned,Unassigned,,Overlap (VC_281/VC_633/VC_1007),,,,,,,,,,
7843,G21F_7946_V4__5784,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7844,G21F_7946_V4__5827,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7845,G21F_7946_V4__5867,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7846,G21F_7946_V4__5897,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7847,G21F_7946_V4__5912,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7849,G21F_7946_V4__6030,Unassigned,Unassigned,Unassigned,,Overlap (VC_150/VC_191),,,,,,,,,,
7850,G21F_7946_V4__6043,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7851,G21F_7946_V4__6127,Unassigned,Unassigned,Unassigned,,Overlap (VC_97/VC_1478),,,,,,,,,,
7852,G21F_7946_V4__633,Unassigned,Unassigned,Unassigned,,Overlap (VC_703/VC_705),,,,,,,,,,
7853,G21F_7946_V4__6441,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7854,G21F_7946_V4__6519,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7856,G21F_7946_V4__6639,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7858,G21F_7946_V4__6704,Unassigned,Unassigned,Unassigned,,Overlap (VC_504/VC_505),,,,,,,,,,
7860,G21F_7946_V4__6807,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7862,G21F_7946_V4__6824,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7864,G21F_7946_V4__6909,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7865,G21F_7946_V4__6934,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7866,G21F_7946_V4__6953,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7867,G21F_7946_V4__7075,Unassigned,Unassigned,Unassigned,,Overlap (VC_85/VC_204),,,,,,,,,,
7869,G21F_7946_V4__7231,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7871,G21F_7946_V4__7377,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7873,G21F_7946_V4__7506,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7874,G21F_7946_V4__7558,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7875,G21F_7946_V4__7885,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7876,G21F_7946_V4__8170,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7877,G21F_7946_V4__8305,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7878,G21F_7946_V4__8410,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7879,G21F_7946_V4__8569,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7880,G21F_7946_V4__8694,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7883,G21F_7946_V4__9274,Unassigned,Unassigned,Unassigned,,Overlap (VC_53/VC_201/VC_1490),,,,,,,,,,
7884,G21F_7946_V4__9334,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7885,G21F_7946_V4__9414,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7886,G21F_7947_V5__10021,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7887,G21F_7947_V5__10084,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7888,G21F_7947_V5__10138,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7890,G21F_7947_V5__10185,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7891,G21F_7947_V5__10201,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7892,G21F_7947_V5__10245,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7893,G21F_7947_V5__10270,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7894,G21F_7947_V5__10285,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7895,G21F_7947_V5__10327,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7896,G21F_7947_V5__10352,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7898,G21F_7947_V5__1082,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7899,G21F_7947_V5__1090,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7900,G21F_7947_V5__112,Unassigned,Unassigned,Unassigned,,Overlap (VC_34/VC_163/VC_291/VC_627),,,,,,,,,,
7904,G21F_7947_V5__1346,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7906,G21F_7947_V5__1371,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7908,G21F_7947_V5__1497,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7909,G21F_7947_V5__153,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7911,G21F_7947_V5__1613,Unassigned,Unassigned,Unassigned,,Overlap (VC_486/VC_848/VC_1412),,,,,,,,,,
7912,G21F_7947_V5__1646,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7914,G21F_7947_V5__1723,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7917,G21F_7947_V5__183,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7919,G21F_7947_V5__1850,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7920,G21F_7947_V5__1862,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7921,G21F_7947_V5__1866,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7922,G21F_7947_V5__1902,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7923,G21F_7947_V5__1940,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7924,G21F_7947_V5__1951,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7925,G21F_7947_V5__1953,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7932,G21F_7947_V5__2182,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7933,G21F_7947_V5__2188,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7935,G21F_7947_V5__227,Unassigned,Unassigned,Unassigned,,Overlap (VC_213/VC_274/VC_859),,,,,,,,,,
7936,G21F_7947_V5__2294,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7941,G21F_7947_V5__2394,Unassigned,Unassigned,Unassigned,,Overlap (VC_415/VC_809),,,,,,,,,,
7942,G21F_7947_V5__2410,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7945,G21F_7947_V5__2501,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7946,G21F_7947_V5__2505,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7949,G21F_7947_V5__2593,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7950,G21F_7947_V5__2604,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7951,G21F_7947_V5__2613,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7952,G21F_7947_V5__2631,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7953,G21F_7947_V5__2648,Unassigned,Unassigned,Unassigned,,Overlap (VC_204/VC_293),,,,,,,,,,
7954,G21F_7947_V5__2665,Unassigned,Unassigned,Unassigned,,Overlap (VC_76/VC_1464),,,,,,,,,,
7955,G21F_7947_V5__2674,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7956,G21F_7947_V5__2699,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7957,G21F_7947_V5__2753,Unassigned,Unassigned,Unassigned,,Overlap (VC_280/VC_1183/VC_1214),,,,,,,,,,
7958,G21F_7947_V5__2766,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7959,G21F_7947_V5__2779,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7960,G21F_7947_V5__2816,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7962,G21F_7947_V5__2842,Unassigned,Unassigned,Unassigned,,Overlap (VC_170/VC_1351),,,,,,,,,,
7965,G21F_7947_V5__2969,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7966,G21F_7947_V5__2989,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7969,G21F_7947_V5__3097,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7972,G21F_7947_V5__3198,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7973,G21F_7947_V5__3225,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7975,G21F_7947_V5__3281,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7977,G21F_7947_V5__3342,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7978,G21F_7947_V5__3363,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7979,G21F_7947_V5__3371,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7980,G21F_7947_V5__3390,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7981,G21F_7947_V5__3408,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
7982,G21F_7947_V5__3433,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7983,G21F_7947_V5__3474,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7986,G21F_7947_V5__3586,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7987,G21F_7947_V5__3622,Unassigned,Unassigned,Unassigned,,Overlap (VC_100/VC_101/VC_104),,,,,,,,,,
7988,G21F_7947_V5__3660,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7990,G21F_7947_V5__3694,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7993,G21F_7947_V5__3830,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7995,G21F_7947_V5__3856,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
7997,G21F_7947_V5__3887,Unassigned,Unassigned,Unassigned,,Overlap (VC_635/VC_874/VC_995),,,,,,,,,,
7999,G21F_7947_V5__3956,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8000,G21F_7947_V5__3957,Unassigned,Unassigned,Unassigned,,Overlap (VC_76/VC_1464),,,,,,,,,,
8003,G21F_7947_V5__4049,Unassigned,Unassigned,Unassigned,,Overlap (VC_262/VC_277),,,,,,,,,,
8004,G21F_7947_V5__4061,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8006,G21F_7947_V5__413,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8007,G21F_7947_V5__4143,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8009,G21F_7947_V5__4217,Unassigned,Unassigned,Unassigned,,Overlap (VC_213/VC_274/VC_859),,,,,,,,,,
8011,G21F_7947_V5__4267,Unassigned,Unassigned,Unassigned,,Overlap (VC_263/VC_268),,,,,,,,,,
8012,G21F_7947_V5__429,Unassigned,Unassigned,Unassigned,,Overlap (VC_253/VC_255),,,,,,,,,,
8013,G21F_7947_V5__4326,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8014,G21F_7947_V5__4336,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8017,G21F_7947_V5__4461,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8019,G21F_7947_V5__450,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8020,G21F_7947_V5__4500,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8021,G21F_7947_V5__4509,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8024,G21F_7947_V5__4681,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8025,G21F_7947_V5__4738,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8026,G21F_7947_V5__480,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8031,G21F_7947_V5__4935,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8032,G21F_7947_V5__4953,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8033,G21F_7947_V5__4958,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8034,G21F_7947_V5__5004,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8036,G21F_7947_V5__5090,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8038,G21F_7947_V5__5116,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8039,G21F_7947_V5__5216,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8040,G21F_7947_V5__5219,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8041,G21F_7947_V5__5228,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8042,G21F_7947_V5__5258,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8044,G21F_7947_V5__5327,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8046,G21F_7947_V5__541,Unassigned,Unassigned,Unassigned,,Overlap (VC_77/VC_1331),,,,,,,,,,
8049,G21F_7947_V5__5468,Unassigned,Unassigned,Unassigned,,Overlap (VC_73/VC_259),,,,,,,,,,
8050,G21F_7947_V5__5476,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8051,G21F_7947_V5__5490,Unassigned,Unassigned,Unassigned,,Overlap (VC_27/VC_150),,,,,,,,,,
8052,G21F_7947_V5__5502,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8053,G21F_7947_V5__5514,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8054,G21F_7947_V5__5537,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8056,G21F_7947_V5__5546,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8057,G21F_7947_V5__5574,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8059,G21F_7947_V5__5603,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8062,G21F_7947_V5__5669,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8064,G21F_7947_V5__5699,Unassigned,Unassigned,Unassigned,,Overlap (VC_79/VC_1236),,,,,,,,,,
8066,G21F_7947_V5__5712,Unassigned,Unassigned,Unassigned,,Overlap (VC_281/VC_633/VC_1007),,,,,,,,,,
8070,G21F_7947_V5__5777,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8073,G21F_7947_V5__5805,Unassigned,Unassigned,Unassigned,,Overlap (VC_304/VC_488),,,,,,,,,,
8075,G21F_7947_V5__5836,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8077,G21F_7947_V5__6003,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8079,G21F_7947_V5__6008,Unassigned,Unassigned,Unassigned,,Overlap (VC_213/VC_274/VC_859),,,,,,,,,,
8080,G21F_7947_V5__6037,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8081,G21F_7947_V5__6043,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8083,G21F_7947_V5__6094,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8086,G21F_7947_V5__6119,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8088,G21F_7947_V5__6157,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8090,G21F_7947_V5__6170,Unassigned,Unassigned,Unassigned,,Overlap (VC_59/VC_68),,,,,,,,,,
8095,G21F_7947_V5__6375,Unassigned,Unassigned,Unassigned,,Overlap (VC_56/VC_96),,,,,,,,,,
8098,G21F_7947_V5__6414,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8099,G21F_7947_V5__6423,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8100,G21F_7947_V5__6458,Unassigned,Unassigned,Unassigned,,Overlap (VC_282/VC_926),,,,,,,,,,
8101,G21F_7947_V5__6465,Unassigned,Unassigned,Unassigned,,Overlap (VC_634/VC_718/VC_745/VC_1300),,,,,,,,,,
8102,G21F_7947_V5__6478,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8103,G21F_7947_V5__6506,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8104,G21F_7947_V5__6514,Unassigned,Unassigned,Unassigned,,Overlap (VC_44/VC_60/VC_1021),,,,,,,,,,
8105,G21F_7947_V5__6532,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8106,G21F_7947_V5__6579,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8108,G21F_7947_V5__6619,Unassigned,Unassigned,Unassigned,,Overlap (VC_281/VC_633/VC_1007),,,,,,,,,,
8110,G21F_7947_V5__6652,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8116,G21F_7947_V5__6705,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8117,G21F_7947_V5__6706,Unassigned,Unassigned,Unassigned,,Overlap (VC_1131/VC_1144),,,,,,,,,,
8118,G21F_7947_V5__671,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8120,G21F_7947_V5__6740,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8121,G21F_7947_V5__6755,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8122,G21F_7947_V5__6756,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8123,G21F_7947_V5__6758,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8124,G21F_7947_V5__6836,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8125,G21F_7947_V5__6846,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8126,G21F_7947_V5__686,Unassigned,Unassigned,Unassigned,,Overlap (VC_913/VC_1360/VC_1504/VC_1505),,,,,,,,,,
8131,G21F_7947_V5__6972,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8132,G21F_7947_V5__6997,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8133,G21F_7947_V5__7005,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8135,G21F_7947_V5__7031,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8136,G21F_7947_V5__7075,Unassigned,Unassigned,Unassigned,,Overlap (VC_82/VC_294/VC_305),,,,,,,,,,
8137,G21F_7947_V5__7077,Unassigned,Unassigned,Unassigned,,Overlap (VC_499/VC_628/VC_1312),,,,,,,,,,
8138,G21F_7947_V5__717,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8140,G21F_7947_V5__7175,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8142,G21F_7947_V5__7212,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8143,G21F_7947_V5__7229,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8146,G21F_7947_V5__7341,Unassigned,Unassigned,Unassigned,,Overlap (VC_27/VC_112/VC_147),,,,,,,,,,
8148,G21F_7947_V5__7466,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8150,G21F_7947_V5__7482,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8152,G21F_7947_V5__7531,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8154,G21F_7947_V5__7549,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8155,G21F_7947_V5__7600,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8156,G21F_7947_V5__762,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8158,G21F_7947_V5__7648,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8160,G21F_7947_V5__7708,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8161,G21F_7947_V5__7711,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8162,G21F_7947_V5__7714,Unassigned,Unassigned,Unassigned,,Overlap (VC_150/VC_191),,,,,,,,,,
8163,G21F_7947_V5__7796,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8165,G21F_7947_V5__7811,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8166,G21F_7947_V5__7826,Unassigned,Unassigned,Unassigned,,Outlier,,,,,,,,,,
8167,G21F_7947_V5__7831,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,
8168,G21F_7947_V5__7844,Unassigned,Unassigned,Unassigned,,Overlap (VC_490/VC_492),,,,,,,,,,
