contig_id	length	taxa_priority	taxid	Superkingdom	Phylum	Class	Order	Family	Genus	Species
G23J_7937V__2175	41159	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__5809	41178	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__6408	41255	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__6173	41303	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__1853	41322	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__5502	41494	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__2551	41498	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__2170	41812	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8349_V__6720	41821	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__5476	41896	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__1229	41923	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
MixSK5_V5__1094	41996	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM4_V__5735	42014	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__6868	42063	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAD1_V__2460	42096	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH1_V__3419	42104	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__1483	42120	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__2173	42122	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__4526	42219	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP2_V__5484	42227	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__1955	42252	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__2	42326	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAC7_V__3137	42398	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__1292	42586	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__9081	42635	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ6_V__7170	42674	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__1534	42678	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN3_V__5459	42769	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX4_V__928	42781	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__6194	42872	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZK1_V__3772	42888	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__3137	42936	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP2_V__2358	43044	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__5631	43050	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7944_V3__7569	43122	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__5852	43208	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__843	43222	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8590_V__3137	43270	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__9828	43337	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__2163	43516	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__1043	43724	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7879_V5__368	43802	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__537	43811	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J7927V1__991	43860	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__2185	43882	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8519_V__244	43892	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8190_V__6617	43906	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__5937	43949	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB1_V__293	44205	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM6_V__4034	44229	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J7927V1__1635	44340	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__781	44348	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__5612	44484	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__5778	44536	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__7736	44739	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__6790	44850	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8590_V__7615	44927	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__5792	44947	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZK4_V__1398	44976	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__2988	45032	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM2_V__293	45076	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8062V__6476	45094	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP1_V__8135	45402	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__5749	45481	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__5510	45554	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8519_V__129	45657	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__10174	45729	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX6_V__1716	45730	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8393_V__1080	45766	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__6070	45775	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__1086	46036	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__511	46184	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__2877	46201	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J7927V1__1494	46313	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__3020	46340	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC3_V__5655	46341	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8067V__5311	46479	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__1061	46509	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAO5_V__2419	46523	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8399_V__2814	46773	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V12__286	46819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAD1_V__5315	46841	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7869_V4__1322	46887	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8399_V__8004	46909	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V18__1455	46947	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY4_V__5315	47058	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8349_V__5863	47142	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD1_V__1005	47180	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX4_V__1716	47251	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM1_V__8842	47495	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__6472	47631	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__5386	47679	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAC3_V__972	47689	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7943V__5311	47737	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ6_V__4593	47967	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__2394	48000	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__7175	48370	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__5421	48411	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7881_V3__3176	48486	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__812	48674	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__6309	48695	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8393_V__1260	48796	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8519_V__8477	48881	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH14_V__4200	48981	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__5258	49066	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__5488	49094	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH1_V__3002	49138	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZT2_V__2083	49217	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH14_V__5941	49318	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH14_V__6296	49357	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC3_V__6062	49389	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8349_V__5889	49401	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG0_V__2192	49413	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__4092	49648	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX2_V__1494	49660	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG10_V__70	49796	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8396_V__5536	49853	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7881_V3__456	49949	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7879_V5__4504	49976	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__7532	50305	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP1_V__5498	50457	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH4_V__2480	50457	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH1_V__7853	50718	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8396_V__7686	50723	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM6_V__37	50746	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__5969	50827	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__6300	50964	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8590_V__5811	51076	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8519_V__1612	51124	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__195	51136	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8195V__1799	51235	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__5481	51255	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZK1_V__4048	51272	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8060V__3822	51390	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__5686	51455	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ6_V__643	51757	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAD2_V__3383	51852	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8067V__482	51904	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__1957	51907	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__249	52123	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__2779	52132	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZR1_V__1626	52293	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8195V__1291	52530	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX3_V__556	52613	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8067V__3798	52760	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD1_V__5988	52864	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG2_V__7020	52870	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX3_V__1881	53092	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__1035	53223	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7946_V4__131	53227	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZJ1_V__1955	53327	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG0_V__418	53436	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__2842	53566	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAS3_V__2714	53692	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__5793	54054	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8197_V__5955	54155	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7869_V4__6805	54241	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7946_V4__5912	54297	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__288	54419	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8768_V__5688	54502	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__5427	54620	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__5410	54666	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM6_V__8862	54865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8068_V__4002	55058	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8197_V__1957	55076	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__2306	55211	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG3_V__12	55379	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7944_V3__5131	55416	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8193_V__1762	55869	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__2394	55882	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V9__5494	55883	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__335	56297	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__215	56399	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8405_V__37	56522	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8197_V__6394	56681	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__6492	56766	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7924V__6998	56826	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD1_V__1216	56863	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J7928V2__6629	57013	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__1146	57014	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8590_V__2384	57178	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG0_V__10024	57185	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZT2_V__6631	57413	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V9__309	57513	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAD2_V__3499	57580	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8768_V__6322	57815	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__5476	57839	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__8183	57922	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__6119	58329	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__7316	58366	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__8650	58671	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__8784	58759	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH14_V__5505	59133	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX4_V__1110	59284	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8062V__2415	59674	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAC3_V__4454	59733	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC5_V__5414	59901	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
MixRN7_V4__6497	60265	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8396_V__5375	60314	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8519_V__5552	60486	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW6_V__181	60743	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__5922	60911	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__5762	60943	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__5613	61187	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__5939	61244	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ2_V__1648	61543	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__7081	61585	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8768_V__425	61624	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V12__1251	61756	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__1462	61909	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__5556	61942	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY4_V__1494	62073	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__418	62138	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__6485	62270	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__252	62576	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC3_V__37	62623	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8597_V__257	62768	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8060V__2337	62853	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__8036	62938	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8533_V__2	63146	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__411	63169	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__2159	63231	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7933V__1494	63248	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAF1_V__852	63322	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
